"addresscountryname","city_actual","rating_reviewcount","center1distance","center1label","center2distance","center2label","neighbourhood","price","price_night","s_city","starrating","rating2_ta","rating2_ta_reviewcount","accommodationtype","guestreviewsrating","scarce_room","hotel_id","offer","offer_cat","year","month","weekend","holiday"
"Austria","Vienna",17,"2.3 miles","City centre","4.9 miles","Donauturm","Rudolfsheim-Funfhaus",88,"price for 1 night","Vienna",3.5,NA,NA,"_ACCOM_TYPE@Apartment","2.2 /5",1,22276,1,"1-15% offer",2017,11,0,0
"Austria","Vienna",156,"1.9 miles","City centre","4.5 miles","Donauturm","Rudolfsheim-Funfhaus",136,"price for 1 night","Vienna",3,4.5,1452,"_ACCOM_TYPE@Hotel","4.5 /5",0,22277,1,"15-50% offer",2017,11,0,0
"Austria","Vienna",81,"2.1 miles","City centre","4.8 miles","Donauturm","Rudolfsheim-Funfhaus",80,"price for 1 night","Vienna",3,4,464,"_ACCOM_TYPE@Hotel","4.1 /5",1,22279,1,"15-50% offer",2017,11,0,0
"Austria","Vienna",40,"2.3 miles","City centre","4.9 miles","Donauturm","Rudolfsheim-Funfhaus",131,"price for 1 night","Vienna",2,NA,NA,"_ACCOM_TYPE@Apartment","3.9 /5",1,22280,1,"15-50% offer",2017,11,0,0
"Austria","Vienna",54,"2.4 miles","City centre","4.9 miles","Donauturm","Rudolfsheim-Funfhaus",81,"price for 1 night","Vienna",3,4.5,635,"_ACCOM_TYPE@Hotel","4.1 /5",1,22281,1,"1-15% offer",2017,11,0,0
"Austria","Vienna",13,"2.5 miles","City centre","5.1 miles","Donauturm","Rudolfsheim-Funfhaus",133,"price for 1 night","Vienna",2,NA,NA,"_ACCOM_TYPE@Apartment","3.7 /5",0,22284,1,"15-50% offer",2017,11,0,0
"Austria","Vienna",225,"3.6 miles","City centre","6.1 miles","Donauturm","Rudolfsheim-Funfhaus",66,"price for 1 night","Vienna",4,3.5,388,"_ACCOM_TYPE@Hotel","3.7 /5",1,22285,1,"1-15% offer",2017,11,0,0
"Austria","Vienna",144,"2.8 miles","City centre","5.5 miles","Donauturm","Rudolfsheim-Funfhaus",77,"price for 1 night","Vienna",3,4,241,"_ACCOM_TYPE@Hotel","4 /5",0,22286,1,"1-15% offer",2017,11,0,0
"Austria","Vienna",2,"1.8 miles","City centre","4.4 miles","Donauturm","Rudolfsheim-Funfhaus",121,"price for 1 night","Vienna",3,NA,NA,"_ACCOM_TYPE@Apartment","4.5 /5",1,22287,0,"0% no offer",2017,11,0,0
"Austria","Vienna",525,"2.1 miles","City centre","4.8 miles","Donauturm","Rudolfsheim-Funfhaus",69,"price for 1 night","Vienna",4,3.5,399,"_ACCOM_TYPE@Hotel","3.7 /5",0,22288,1,"1-15% offer",2017,11,0,0
"Austria","Vienna",113,"2.1 miles","City centre","4.8 miles","Donauturm","Rudolfsheim-Funfhaus",83,"price for 1 night","Vienna",3,4,260,"_ACCOM_TYPE@Hotel","4.1 /5",0,22289,1,"15-50% offer",2017,11,0,0
"Austria","Vienna",10,"1.9 miles","City centre","4.6 miles","Donauturm","Rudolfsheim-Funfhaus",53,"price for 1 night","Vienna",2,4.5,604,"_ACCOM_TYPE@Hostel","4.1 /5",1,22290,0,"0% no offer",2017,11,0,0
"Austria","Vienna",2,"2.7 miles","City centre","5.3 miles","Donauturm","Rudolfsheim-Funfhaus",133,"price for 1 night","Vienna",3.5,NA,NA,"_ACCOM_TYPE@Apartment","4 /5",1,22291,1,"15-50% offer",2017,11,0,0
"Austria","Vienna",78,"1.8 miles","City centre","4.5 miles","Donauturm","Rudolfsheim-Funfhaus",77,"price for 1 night","Vienna",4,3,212,"_ACCOM_TYPE@Hotel","3.9 /5",0,22293,1,"15-50% offer",2017,11,0,0
"Austria","Vienna",69,"2.0 miles","City centre","4.7 miles","Donauturm","Rudolfsheim-Funfhaus",48,"price for 1 night","Vienna",2,4.5,945,"_ACCOM_TYPE@Hostel","4.5 /5",1,22294,0,"0% no offer",2017,11,0,0
"Austria","Vienna",314,"2.9 miles","City centre","5.5 miles","Donauturm","Rudolfsheim-Funfhaus",142,"price for 1 night","Vienna",4.5,4,831,"_ACCOM_TYPE@Hotel","4.3 /5",0,22295,1,"50%-75% offer",2017,11,0,0
"Austria","Vienna",134,"1.7 miles","City centre","4.3 miles","Donauturm","Rudolfsheim-Funfhaus",121,"price for 1 night","Vienna",4,4,7,"_ACCOM_TYPE@Hotel","3.9 /5",0,22296,1,"1-15% offer",2017,11,0,0
"Austria","Vienna",38,"3.6 miles","City centre","6.2 miles","Donauturm","Schonbrunn",68,"price for 1 night","Vienna",3,4,116,"_ACCOM_TYPE@Hotel","3.5 /5",1,22299,1,"15-50% offer",2017,11,0,0
"Austria","Vienna",65,"2.0 miles","City centre","4.8 miles","Donauturm","Schonbrunn",63,"price for 1 night","Vienna",3,3.5,199,"_ACCOM_TYPE@Hotel","3.7 /5",0,22300,0,"0% no offer",2017,11,0,0
"Austria","Vienna",92,"2.1 miles","City centre","4.9 miles","Donauturm","Schonbrunn",101,"price for 1 night","Vienna",3,4.5,187,"_ACCOM_TYPE@Hotel","4.5 /5",0,22301,0,"0% no offer",2017,11,0,0
"Austria","Vienna",100,"2.6 miles","City centre","5.4 miles","Donauturm","Schonbrunn",75,"price for 1 night","Vienna",4,3.5,309,"_ACCOM_TYPE@Hotel","3.7 /5",0,22302,1,"15-50% offer",2017,11,0,0
"Austria","Vienna",910,"3.6 miles","City centre","6.2 miles","Donauturm","Schonbrunn",156,"price for 1 night","Vienna",4,4,1122,"_ACCOM_TYPE@Hotel","4.3 /5",0,22303,0,"0% no offer",2017,11,0,0
"Austria","Vienna",79,"3.7 miles","City centre","6.3 miles","Donauturm","Schonbrunn",56,"price for 1 night","Vienna",3,4,177,"_ACCOM_TYPE@Hotel","3.5 /5",0,22304,1,"15-50% offer",2017,11,0,0
"Austria","Vienna",1541,"2.4 miles","City centre","5.2 miles","Donauturm","Schonbrunn",82,"price for 1 night","Vienna",3.5,4.5,1245,"_ACCOM_TYPE@Hotel","4.5 /5",0,22306,1,"15-50% offer",2017,11,0,0
"Austria","Vienna",183,"2.6 miles","City centre","5.4 miles","Donauturm","Schonbrunn",82,"price for 1 night","Vienna",4,4,1148,"_ACCOM_TYPE@Hotel","4.4 /5",0,22307,1,"15-50% offer",2017,11,0,0
"Austria","Vienna",30,"4.1 miles","City centre","6.8 miles","Donauturm","Schonbrunn",106,"price for 1 night","Vienna",3,3,69,"_ACCOM_TYPE@Hotel","3.7 /5",1,22309,0,"0% no offer",2017,11,0,0
"Austria","Vienna",24,"3.1 miles","City centre","5.9 miles","Donauturm","Schonbrunn",85,"price for 1 night","Vienna",3,3,114,"_ACCOM_TYPE@Hotel","2.7 /5",1,22310,1,"1-15% offer",2017,11,0,0
"Austria","Vienna",18,"2.6 miles","City centre","5.4 miles","Donauturm","Schonbrunn",83,"price for 1 night","Vienna",3.5,NA,NA,"_ACCOM_TYPE@Hotel","4.5 /5",1,22311,1,"15-50% offer",2017,11,0,0
"Austria","Vienna",140,"2.9 miles","City centre","5.6 miles","Donauturm","Schonbrunn",92,"price for 1 night","Vienna",4,4,753,"_ACCOM_TYPE@Hotel","4.1 /5",0,22312,1,"1-15% offer",2017,11,0,0
"Austria","Vienna",14,"2.3 miles","City centre","5.1 miles","Donauturm","Schonbrunn",169,"price for 1 night","Vienna",3,NA,NA,"_ACCOM_TYPE@Apartment","4.3 /5",1,22314,0,"0% no offer",2017,11,0,0
"Austria","Vienna",8,"2.7 miles","City centre","5.4 miles","Donauturm","Schonbrunn",77,"price for 1 night","Vienna",3,4.5,79,"_ACCOM_TYPE@Guest House","3.5 /5",1,22315,1,"15-50% offer",2017,11,0,0
"Austria","Schwechat",333,"11 miles","City centre","11 miles","Donauturm","Schwechat",92,"price for 1 night","Vienna",3,4,196,"_ACCOM_TYPE@Hotel","4.3 /5",0,22317,0,"0% no offer",2017,11,0,0
"Austria","Schwechat",923,"11 miles","City centre","11 miles","Donauturm","Schwechat",166,"price for 1 night","Vienna",4,4,2400,"_ACCOM_TYPE@Hotel","4 /5",0,22318,1,"1-15% offer",2017,11,0,0
"Austria","Schwechat",122,"7.7 miles","City centre","7.9 miles","Donauturm","Schwechat",137,"price for 1 night","Vienna",4,3.5,191,"_ACCOM_TYPE@Hotel","3.7 /5",1,22319,0,"0% no offer",2017,11,0,0
"Austria","Schwechat",26,"7.7 miles","City centre","7.9 miles","Donauturm","Schwechat",99,"price for 1 night","Vienna",3,3.5,191,"_ACCOM_TYPE@Hotel","3.7 /5",0,22320,0,"0% no offer",2017,11,0,0
"Austria","Schwechat",73,"7.8 miles","City centre","8.0 miles","Donauturm","Schwechat",140,"price for 1 night","Vienna",4,4,127,"_ACCOM_TYPE@Hotel","3.5 /5",1,22321,0,"0% no offer",2017,11,0,0
"Austria","Schwechat",161,"6.3 miles","City centre","6.9 miles","Donauturm","Schwechat",80,"price for 1 night","Vienna",3,3.5,247,"_ACCOM_TYPE@Hotel","3.2 /5",0,22322,0,"0% no offer",2017,11,0,0
"Austria","Schwechat",39,"6.7 miles","City centre","8.2 miles","Donauturm","Schwechat",91,"price for 1 night","Vienna",3,3.5,161,"_ACCOM_TYPE@Hotel","3.5 /5",0,22323,0,"0% no offer",2017,11,0,0
"Austria","Vienna",NA,"4.3 miles","City centre","6.7 miles","Donauturm","Vienna",105,"price for 1 night","Vienna",3.5,NA,NA,"_ACCOM_TYPE@Apartment",NA,1,22324,1,"1-15% offer",2017,11,0,0
"Austria","Vienna",2,"2.6 miles","City centre","5.4 miles","Donauturm","Vienna",130,"price for 1 night","Vienna",2,NA,NA,"_ACCOM_TYPE@Apartment","4 /5",1,22325,0,"0% no offer",2017,11,0,0
"Austria","Vienna",16,"4.7 miles","City centre","7.0 miles","Donauturm","Vienna",110,"price for 1 night","Vienna",3,4.5,29,"_ACCOM_TYPE@Pension","4.3 /5",1,22326,1,"1-15% offer",2017,11,0,0
"Austria","Vienna",124,"2.0 miles","City centre","3.4 miles","Donauturm","Vienna",117,"price for 1 night","Vienna",4,4,192,"_ACCOM_TYPE@Hotel","4 /5",0,22328,0,"0% no offer",2017,11,0,0
"Austria","Vienna",9,"5.4 miles","City centre","8.1 miles","Donauturm","Vienna",106,"price for 1 night","Vienna",4,4,12,"_ACCOM_TYPE@Pension","4.1 /5",1,22330,0,"0% no offer",2017,11,0,0
"Austria","Vienna",33,"3.9 miles","City centre","6.4 miles","Donauturm","Vienna",66,"price for 1 night","Vienna",3,3.5,129,"_ACCOM_TYPE@Hotel","3.7 /5",0,22331,0,"0% no offer",2017,11,0,0
"Austria","Vienna",16,"3.5 miles","City centre","1.3 miles","Donauturm","Vienna",266,"price for 1 night","Vienna",5,5,2,"_ACCOM_TYPE@Apartment","4.6 /5",1,22332,1,"1-15% offer",2017,11,0,0
"Austria","Vienna",57,"2.4 miles","City centre","3.7 miles","Donauturm","Vienna",58,"price for 1 night","Vienna",2,3.5,1051,"_ACCOM_TYPE@Hotel","3.5 /5",0,22333,0,"0% no offer",2017,11,0,0
"Austria","Vienna",21,"3.7 miles","City centre","6.4 miles","Donauturm","Vienna",81,"price for 1 night","Vienna",3.5,3,12,"_ACCOM_TYPE@Hotel","4.1 /5",1,22334,1,"1-15% offer",2017,11,0,0
"Austria","Vienna",160,"3.5 miles","City centre","6.2 miles","Donauturm","Vienna",109,"price for 1 night","Vienna",4,3.5,386,"_ACCOM_TYPE@Hotel","4 /5",0,22335,1,"1-15% offer",2017,11,0,0
"Austria","Vienna",985,"2.3 miles","City centre","1.9 miles","Donauturm","Vienna",114,"price for 1 night","Vienna",4.5,4.5,2454,"_ACCOM_TYPE@Hotel","4.3 /5",0,22336,1,"50%-75% offer",2017,11,0,0
"Austria","Vienna",69,"2.3 miles","City centre","1.1 miles","Donauturm","Vienna",125,"price for 1 night","Vienna",3.5,4,261,"_ACCOM_TYPE@Apart-hotel","4.4 /5",0,22337,1,"1-15% offer",2017,11,0,0
"Austria","Vienna",51,"1.7 miles","City centre","1.8 miles","Donauturm","Vienna",69,"price for 1 night","Vienna",3,3.5,53,"_ACCOM_TYPE@Guest House","3.7 /5",1,22338,1,"1-15% offer",2017,11,0,0
"Austria","Vienna",NA,"2.6 miles","City centre","2.3 miles","Donauturm","Vienna",69,"price for 1 night","Vienna",3,NA,NA,"_ACCOM_TYPE@Apartment",NA,1,22339,0,"0% no offer",2017,11,0,0
"Austria","Vienna",72,"3.1 miles","City centre","5.9 miles","Donauturm","Vienna",97,"price for 1 night","Vienna",4,4,277,"_ACCOM_TYPE@Hotel","4 /5",0,22340,1,"15-50% offer",2017,11,0,0
"Austria","Vienna",65,"4.8 miles","City centre","7.3 miles","Donauturm","Vienna",74,"price for 1 night","Vienna",4,4,73,"_ACCOM_TYPE@Hotel","3.9 /5",1,22341,1,"15-50% offer",2017,11,0,0
"Austria","Vienna",147,"3.7 miles","City centre","6.4 miles","Donauturm","Vienna",69,"price for 1 night","Vienna",4,3.5,320,"_ACCOM_TYPE@Hotel","3.7 /5",0,22342,1,"15-50% offer",2017,11,0,0
"Austria","Vienna",45,"3.9 miles","City centre","6.6 miles","Donauturm","Vienna",83,"price for 1 night","Vienna",4,3.5,121,"_ACCOM_TYPE@Hotel","4 /5",0,22343,1,"15-50% offer",2017,11,0,0
"Austria","Vienna",50,"3.9 miles","City centre","6.6 miles","Donauturm","Vienna",50,"price for 1 night","Vienna",3,4,12,"_ACCOM_TYPE@Hotel","3.9 /5",0,22344,1,"15-50% offer",2017,11,0,0
"Austria","Vienna",27,"4.7 miles","City centre","7.4 miles","Donauturm","Vienna",130,"price for 1 night","Vienna",2,3.5,36,"_ACCOM_TYPE@Apartment","3.2 /5",0,22345,1,"15-50% offer",2017,11,0,0
"Austria","Vienna",2,"3.7 miles","City centre","6.2 miles","Donauturm","Vienna",134,"price for 1 night","Vienna",3,NA,NA,"_ACCOM_TYPE@Apartment","3 /5",1,22346,1,"1-15% offer",2017,11,0,0
"Austria","Vienna",12,"6.9 miles","City centre","9.6 miles","Donauturm","Vienna",134,"price for 1 night","Vienna",3,NA,NA,"_ACCOM_TYPE@Apartment","4 /5",1,22347,1,"15-50% offer",2017,11,0,0
"Austria","Vienna",26,"3.7 miles","City centre","5.0 miles","Donauturm","Vienna",77,"price for 1 night","Vienna",3,3.5,21,"_ACCOM_TYPE@Hotel","4 /5",1,22348,0,"0% no offer",2017,11,0,0
"Austria","Vienna",28,"5.3 miles","City centre","7.6 miles","Donauturm","Vienna",102,"price for 1 night","Vienna",3,4.5,204,"_ACCOM_TYPE@Hotel","4 /5",0,22349,0,"0% no offer",2017,11,0,0
"Austria","Vienna",30,"2.5 miles","City centre","5.2 miles","Donauturm","Vienna",56,"price for 1 night","Vienna",3.5,3.5,88,"_ACCOM_TYPE@Apartment","3.2 /5",1,22350,1,"1-15% offer",2017,11,0,0
"Austria","Vienna",1,"2.7 miles","City centre","5.4 miles","Donauturm","Vienna",185,"price for 1 night","Vienna",3,NA,NA,"_ACCOM_TYPE@Apartment","3 /5",1,22351,1,"15-50% offer",2017,11,0,0
"Austria","Vienna",12,"6.6 miles","City centre","9.4 miles","Donauturm","Vienna",130,"price for 1 night","Vienna",3,4,20,"_ACCOM_TYPE@Hotel","4.4 /5",1,22353,0,"0% no offer",2017,11,0,0
"Austria","Vienna",171,"3.2 miles","City centre","4.5 miles","Donauturm","Vienna",78,"price for 1 night","Vienna",3,4,811,"_ACCOM_TYPE@Hotel","4.3 /5",0,22354,0,"0% no offer",2017,11,0,0
"Austria","Vienna",34,"3.3 miles","City centre","4.6 miles","Donauturm","Vienna",76,"price for 1 night","Vienna",3,4,61,"_ACCOM_TYPE@Hotel","3.7 /5",1,22355,1,"1-15% offer",2017,11,0,0
"Austria","Vienna",69,"4.5 miles","City centre","5.2 miles","Donauturm","Vienna",68,"price for 1 night","Vienna",4,3.5,87,"_ACCOM_TYPE@Hotel","4 /5",1,22356,1,"1-15% offer",2017,11,0,0
"Austria","Vienna",84,"2.7 miles","City centre","3.7 miles","Donauturm","Vienna",116,"price for 1 night","Vienna",4,4,493,"_ACCOM_TYPE@Hotel","4 /5",0,22358,1,"15-50% offer",2017,11,0,0
"Austria","Vienna",212,"2.2 miles","City centre","3.8 miles","Donauturm","Vienna",172,"price for 1 night","Vienna",4,4,401,"_ACCOM_TYPE@Hotel","4.1 /5",1,22359,1,"1-15% offer",2017,11,0,0
"Austria","Vienna",15,"5.2 miles","City centre","7.6 miles","Donauturm","Vienna",80,"price for 1 night","Vienna",2,3.5,187,"_ACCOM_TYPE@Hostel","3.2 /5",1,22361,0,"0% no offer",2017,11,0,0
"Austria","Vienna",12,"2.4 miles","City centre","3.9 miles","Donauturm","Vienna",87,"price for 1 night","Vienna",3,4,30,"_ACCOM_TYPE@Hotel","4 /5",1,22362,0,"0% no offer",2017,11,0,0
"Austria","Vienna",89,"4.6 miles","City centre","7.4 miles","Donauturm","Vienna",90,"price for 1 night","Vienna",3,3,78,"_ACCOM_TYPE@Hotel","3 /5",1,22363,1,"1-15% offer",2017,11,0,0
"Austria","Vienna",74,"2.7 miles","City centre","4.2 miles","Donauturm","Vienna",100,"price for 1 night","Vienna",3.5,4,282,"_ACCOM_TYPE@Hotel","4.4 /5",1,22364,1,"15-50% offer",2017,11,0,0
"Austria","Vienna",3,"3.1 miles","City centre","4.6 miles","Donauturm","Vienna",173,"price for 1 night","Vienna",2,NA,NA,"_ACCOM_TYPE@Apartment","3.2 /5",1,22365,1,"15-50% offer",2017,11,0,0
"Austria","Vienna",44,"2.5 miles","City centre","4.1 miles","Donauturm","Vienna",92,"price for 1 night","Vienna",2,3.5,35,"_ACCOM_TYPE@Pension","3.2 /5",1,22366,0,"0% no offer",2017,11,0,0
"Austria","Vienna",6,"2.6 miles","City centre","5.3 miles","Donauturm","Vienna",133,"price for 1 night","Vienna",2,NA,NA,"_ACCOM_TYPE@Apartment","3.7 /5",1,22369,1,"15-50% offer",2017,11,0,0
"Austria","Vienna",3,"5.1 miles","City centre","7.7 miles","Donauturm","Vienna",134,"price for 1 night","Vienna",3.5,NA,NA,"_ACCOM_TYPE@Apartment","3.2 /5",1,22370,1,"50%-75% offer",2017,11,0,0
"Austria","Vienna",2,"5.2 miles","City centre","7.8 miles","Donauturm","Vienna",209,"price for 1 night","Vienna",3,NA,NA,"_ACCOM_TYPE@Apartment","4 /5",1,22371,1,"15-50% offer",2017,11,0,0
"Austria","Vienna",44,"1.6 miles","City centre","1.8 miles","Donauturm","Vienna",66,"price for 1 night","Vienna",3,NA,NA,"_ACCOM_TYPE@Apartment","4.4 /5",1,22372,1,"75%+ offer ",2017,11,0,0
"Austria","Vienna",35,"1.4 miles","City centre","2.2 miles","Donauturm","Vienna",114,"price for 1 night","Vienna",4,5,12,"_ACCOM_TYPE@Apartment","4.9 /5",1,22373,1,"50%-75% offer",2017,11,0,0
"Austria","Voesendorf",38,"7.0 miles","City centre","9.7 miles","Donauturm","Voesendorf",89,"price for 1 night","Vienna",4,3,73,"_ACCOM_TYPE@Hotel","3.5 /5",0,22377,0,"0% no offer",2017,11,0,0
"Austria","Voesendorf",115,"7.1 miles","City centre","9.9 miles","Donauturm","Voesendorf",92,"price for 1 night","Vienna",4,3.5,545,"_ACCOM_TYPE@Hotel","3.7 /5",0,22378,0,"0% no offer",2017,11,0,0
"Austria","Vienna",186,"1.9 miles","City centre","2.7 miles","Donauturm","Wahring",84,"price for 1 night","Vienna",3,4.5,982,"_ACCOM_TYPE@Hotel","4.4 /5",0,22380,1,"15-50% offer",2017,11,0,0
"Austria","Vienna",27,"1.8 miles","City centre","3.2 miles","Donauturm","Wahring",124,"price for 1 night","Vienna",2,2.5,26,"_ACCOM_TYPE@Apartment","3.5 /5",1,22381,1,"15-50% offer",2017,11,0,0
"Austria","Vienna",45,"2.1 miles","City centre","3.0 miles","Donauturm","Wahring",185,"price for 1 night","Vienna",4,4,142,"_ACCOM_TYPE@Hotel","4.4 /5",1,22382,0,"0% no offer",2017,11,0,0
"Austria","Vienna",168,"3.0 miles","City centre","3.2 miles","Donauturm","Wahring",85,"price for 1 night","Vienna",4,3.5,553,"_ACCOM_TYPE@Hotel","4 /5",0,22384,1,"1-15% offer",2017,11,0,0
"Austria","Vienna",1,"1.9 miles","City centre","3.1 miles","Donauturm","Wahring",133,"price for 1 night","Vienna",2,NA,NA,"_ACCOM_TYPE@Apartment","4 /5",1,22385,1,"15-50% offer",2017,11,0,0
"Austria","Vienna",77,"1.6 miles","City centre","4.0 miles","Donauturm","Wieden",110,"price for 1 night","Vienna",3.5,4.5,116,"_ACCOM_TYPE@Hotel","4.5 /5",0,22386,0,"0% no offer",2017,11,0,0
"Austria","Vienna",72,"1.6 miles","City centre","4.0 miles","Donauturm","Wieden",86,"price for 1 night","Vienna",3,4,89,"_ACCOM_TYPE@Hotel","4.3 /5",0,22387,0,"0% no offer",2017,11,0,0
"Austria","Vienna",158,"1.0 mile","City centre","3.6 miles","Donauturm","Wieden",118,"price for 1 night","Vienna",4,4,436,"_ACCOM_TYPE@Hotel","4.1 /5",0,22388,0,"0% no offer",2017,11,0,0
"Austria","Vienna",15,"0.9 miles","City centre","3.6 miles","Donauturm","Wieden",126,"price for 1 night","Vienna",3.5,NA,NA,"_ACCOM_TYPE@Hotel","4.5 /5",1,22389,1,"1-15% offer",2017,11,0,0
"Austria","Vienna",291,"1.3 miles","City centre","3.9 miles","Donauturm","Wieden",92,"price for 1 night","Vienna",3,4,688,"_ACCOM_TYPE@Hotel","4.3 /5",0,22390,1,"15-50% offer",2017,11,0,0
"Austria","Vienna",317,"0.8 miles","City centre","3.5 miles","Donauturm","Wieden",197,"price for 1 night","Vienna",4,4.5,1840,"_ACCOM_TYPE@Hotel","4.8 /5",1,22391,1,"15-50% offer",2017,11,0,0
"Austria","Vienna",193,"1.3 miles","City centre","4.0 miles","Donauturm","Wieden",39,"price for 1 night","Vienna",2.5,3.5,69,"_ACCOM_TYPE@Guest House","3.5 /5",1,22393,0,"0% no offer",2017,11,0,0
"Austria","Vienna",280,"1.2 miles","City centre","3.9 miles","Donauturm","Wieden",135,"price for 1 night","Vienna",4,4,1121,"_ACCOM_TYPE@Hotel","4.5 /5",0,22394,0,"0% no offer",2017,11,0,0
"Austria","Vienna",47,"1.2 miles","City centre","3.7 miles","Donauturm","Wieden",125,"price for 1 night","Vienna",4,4.5,229,"_ACCOM_TYPE@Hotel","4.4 /5",0,22395,1,"15-50% offer",2017,11,0,0
"Austria","Vienna",7,"1.0 mile","City centre","3.8 miles","Donauturm","Wieden",67,"price for 1 night","Vienna",2,4.5,1583,"_ACCOM_TYPE@Hostel","3.4 /5",0,22396,0,"0% no offer",2017,11,0,0
"Austria","Vienna",125,"0.8 miles","City centre","3.5 miles","Donauturm","Wieden",134,"price for 1 night","Vienna",4,4.5,615,"_ACCOM_TYPE@Hotel","4.5 /5",0,22397,1,"1-15% offer",2017,11,0,0
"Austria","Vienna",34,"0.9 miles","City centre","3.7 miles","Donauturm","Wieden",91,"price for 1 night","Vienna",3,3.5,383,"_ACCOM_TYPE@Hotel","3.5 /5",1,22398,1,"15-50% offer",2017,11,0,0
"Austria","Vienna",112,"0.8 miles","City centre","3.6 miles","Donauturm","Wieden",110,"price for 1 night","Vienna",3,4,263,"_ACCOM_TYPE@Hotel","3.9 /5",0,22399,0,"0% no offer",2017,11,0,0
"Austria","Vienna",1,"0.9 miles","City centre","3.6 miles","Donauturm","Wieden",84,"price for 1 night","Vienna",3.5,NA,NA,"_ACCOM_TYPE@Apartment","5 /5",1,22400,0,"0% no offer",2017,11,0,0
"Austria","Vienna",77,"1.2 miles","City centre","3.7 miles","Donauturm","Wieden",100,"price for 1 night","Vienna",3,4,149,"_ACCOM_TYPE@Hotel","4 /5",1,22401,1,"1-15% offer",2017,11,0,0
"Austria","Vienna",572,"1.5 miles","City centre","3.9 miles","Donauturm","Wieden",95,"price for 1 night","Vienna",4,4,1003,"_ACCOM_TYPE@Hotel","4.1 /5",1,22402,1,"1-15% offer",2017,11,0,0
"Austria","Vienna",53,"1.5 miles","City centre","4.0 miles","Donauturm","Wieden",73,"price for 1 night","Vienna",3,3,293,"_ACCOM_TYPE@Hotel","3.4 /5",1,22403,1,"1-15% offer",2017,11,0,0
"Austria","Vienna",2,"1.5 miles","City centre","3.8 miles","Donauturm","Wieden",109,"price for 1 night","Vienna",3,3,14,"_ACCOM_TYPE@Apartment","5 /5",1,22404,1,"50%-75% offer",2017,11,0,0
"Austria","Vienna",145,"0.8 miles","City centre","3.6 miles","Donauturm","Wieden",185,"price for 1 night","Vienna",5,4,740,"_ACCOM_TYPE@Hotel","4.3 /5",0,22406,1,"15-50% offer",2017,11,0,0
"Austria","Vienna",112,"1.0 mile","City centre","3.7 miles","Donauturm","Wieden",100,"price for 1 night","Vienna",4,4.5,1006,"_ACCOM_TYPE@Hotel","4.4 /5",1,22407,0,"0% no offer",2017,11,0,0
"Austria","Vienna",169,"1.4 miles","City centre","4.1 miles","Donauturm","Wieden",58,"price for 1 night","Vienna",3,3,135,"_ACCOM_TYPE@Hotel","3.2 /5",0,22408,1,"15-50% offer",2017,11,0,0
"Austria","Vienna",80,"0.7 miles","City centre","3.5 miles","Donauturm","Wieden",110,"price for 1 night","Vienna",3.5,NA,NA,"_ACCOM_TYPE@Apartment","4 /5",1,22409,1,"1-15% offer",2017,11,0,0
